Entity,Code,Year,Fossil fuels (% growth)
Norway,NOR,1992,3.7446618
Norway,NOR,1993,5.7185173
Norway,NOR,1994,3.7752986
Norway,NOR,1995,0.012695789
Norway,NOR,1996,6.8140864
Norway,NOR,1997,4.1948795
Norway,NOR,1998,1.2057543
Norway,NOR,1999,-2.1039307
Norway,NOR,2000,-2.1491647
Norway,NOR,2001,6.215763
Norway,NOR,2002,-1.513046
Norway,NOR,2003,4.057431
Norway,NOR,2004,0.6602764
Norway,NOR,2005,-3.3358395
Norway,NOR,2006,0.64731836
Norway,NOR,2007,-0.9152651
Norway,NOR,2008,-0.12639165
Norway,NOR,2009,-1.313597
Norway,NOR,2010,2.771902
Norway,NOR,2011,-1.0471404
Norway,NOR,2012,-1.8324912
Norway,NOR,2013,1.9380927
Norway,NOR,2014,-1.3570905
Norway,NOR,2015,0.96285343
Norway,NOR,2016,-3.0554354
Norway,NOR,2017,1.2312412
Norway,NOR,2018,0.791347
Norway,NOR,2019,-1.6940236
Norway,NOR,2020,-4.3775263
Norway,NOR,2021,0.28520823
Norway,NOR,2022,-5.2093863
OECD (EI),,1966,4.7757506
OECD (EI),,1967,4.018986
OECD (EI),,1968,6.8135023
OECD (EI),,1969,6.6896796
OECD (EI),,1970,5.6880355
OECD (EI),,1971,2.409029
OECD (EI),,1972,4.8737884
OECD (EI),,1973,5.7858586
OECD (EI),,1974,-2.3702085
OECD (EI),,1975,-2.9039204
OECD (EI),,1976,5.728841
OECD (EI),,1977,1.8238544
OECD (EI),,1978,2.399063
OECD (EI),,1979,2.605188
OECD (EI),,1980,-3.1890094
OECD (EI),,1981,-3.2449841
OECD (EI),,1982,-3.9432943
OECD (EI),,1983,-0.75632334
OECD (EI),,1984,3.9844751
OECD (EI),,1985,1.3679862
OECD (EI),,1986,0.7305145
OECD (EI),,1987,2.594769
OECD (EI),,1988,3.102839
OECD (EI),,1989,1.9351602
OECD (EI),,1990,0.011003017
OECD (EI),,1991,0.253129
OECD (EI),,1992,1.0213852
OECD (EI),,1993,0.7796526
OECD (EI),,1994,1.9780636
OECD (EI),,1995,2.1536827
OECD (EI),,1996,3.4793735
OECD (EI),,1997,1.1791706
OECD (EI),,1998,0.274539
OECD (EI),,1999,1.2143135
OECD (EI),,2000,2.0645142
OECD (EI),,2001,-0.52859783
OECD (EI),,2002,0.8040786
OECD (EI),,2003,1.5901446
OECD (EI),,2004,1.4570951
OECD (EI),,2005,0.5605936
OECD (EI),,2006,-0.1529038
OECD (EI),,2007,1.0144353
OECD (EI),,2008,-1.7638028
OECD (EI),,2009,-5.8940887
OECD (EI),,2010,3.5993814
OECD (EI),,2011,-1.2303352
OECD (EI),,2012,-0.5833924
OECD (EI),,2013,0.5537987
OECD (EI),,2014,-1.3352394
OECD (EI),,2015,-0.18826723
OECD (EI),,2016,0.12688637
OECD (EI),,2017,0.65369606
OECD (EI),,2018,1.2107849
OECD (EI),,2019,-1.7218292
OECD (EI),,2020,-9.183025
OECD (EI),,2021,5.500591
OECD (EI),,2022,0.7191181
Oceania,,1966,5.3703666
Oceania,,1967,5.5211425
Oceania,,1968,5.4795504
Oceania,,1969,3.848517
Oceania,,1970,9.256935
Oceania,,1971,4.0884495
Oceania,,1972,5.0837994
Oceania,,1973,6.991458
Oceania,,1974,5.1432014
Oceania,,1975,0.8518815
Oceania,,1976,4.697275
Oceania,,1977,5.618787
Oceania,,1978,2.1493554
Oceania,,1979,2.977991
Oceania,,1980,0.30195713
Oceania,,1981,1.35535
Oceania,,1982,0.3900528
Oceania,,1983,-2.8829038
Oceania,,1984,4.0301204
Oceania,,1985,2.9133916
Oceania,,1986,2.3553371
Oceania,,1987,3.1484246
Oceania,,1988,4.4250727
Oceania,,1989,5.140817
Oceania,,1990,2.2286177
Oceania,,1991,-0.5617261
Oceania,,1992,2.015233
Oceania,,1993,1.6883254
Oceania,,1994,4.098809
Oceania,,1995,4.4876456
Oceania,,1996,3.2303452
Oceania,,1997,2.947092
Oceania,,1998,1.7081499
Oceania,,1999,4.3318033
Oceania,,2000,0.8806944
Oceania,,2001,1.3153195
Oceania,,2002,1.6890645
Oceania,,2003,1.0017037
Oceania,,2004,2.5563955
Oceania,,2005,0.3828168
Oceania,,2006,3.9747477
Oceania,,2007,2.2969246
Oceania,,2008,1.9918442
Oceania,,2009,-2.0518064
Oceania,,2010,-0.31853914
Oceania,,2011,1.5664339
Oceania,,2012,-0.85954666
Oceania,,2013,0.41191578
Oceania,,2014,1.5113711
Oceania,,2015,1.6838431
Oceania,,2016,-0.60729384
Oceania,,2017,0.64810514
Oceania,,2018,-0.3914237
Oceania,,2019,2.8561473
Oceania,,2020,-8.056087
Oceania,,2021,-2.1278203
Oceania,,2022,1.6709447
Oman,OMN,1995,17.145802
Oman,OMN,1996,2.5881648
Oman,OMN,1997,3.0423164
Oman,OMN,1998,2.5396466
Oman,OMN,1999,13.647211
Oman,OMN,2000,41.08659
Oman,OMN,2001,11.030722
Oman,OMN,2002,7.9892397
Oman,OMN,2003,3.7309527
Oman,OMN,2004,-7.0935607
Oman,OMN,2005,20.937061
Oman,OMN,2006,9.845341
Oman,OMN,2007,1.346004
Oman,OMN,2008,16.353725
Oman,OMN,2009,-0.7902503
Oman,OMN,2010,18.942642
Oman,OMN,2011,9.602928
Oman,OMN,2012,9.095514
Oman,OMN,2013,12.064362
Oman,OMN,2014,-0.53142905
Oman,OMN,2015,6.6436768
Oman,OMN,2016,0.28281212
Oman,OMN,2017,4.6218157
Oman,OMN,2018,6.329572
Oman,OMN,2019,-0.69658756
Oman,OMN,2020,-3.9696336
Oman,OMN,2021,9.275222
Oman,OMN,2022,5.0257683
Pakistan,PAK,1966,0.8137584
Pakistan,PAK,1967,10.055006
Pakistan,PAK,1968,12.920809
Pakistan,PAK,1969,-0.009393692
Pakistan,PAK,1970,-0.58647394
Pakistan,PAK,1971,-10.065418
Pakistan,PAK,1972,-9.120303
Pakistan,PAK,1973,6.4524174
Pakistan,PAK,1974,9.111834
Pakistan,PAK,1975,3.3886313
Pakistan,PAK,1976,0.764966
Pakistan,PAK,1977,7.1520686
Pakistan,PAK,1978,4.402542
Pakistan,PAK,1979,9.563971
Pakistan,PAK,1980,12.170053
Pakistan,PAK,1981,7.96659
Pakistan,PAK,1982,9.803951
Pakistan,PAK,1983,4.9815655
Pakistan,PAK,1984,6.2449813
Pakistan,PAK,1985,5.291629
Pakistan,PAK,1986,8.049929
Pakistan,PAK,1987,8.906376
Pakistan,PAK,1988,6.734133
Pakistan,PAK,1989,7.1677327
Pakistan,PAK,1990,5.6002617
Pakistan,PAK,1991,5.777037
Pakistan,PAK,1992,4.1118503
Pakistan,PAK,1993,11.0268
Pakistan,PAK,1994,4.4332147
Pakistan,PAK,1995,5.517173
Pakistan,PAK,1996,6.21022
Pakistan,PAK,1997,1.069963
Pakistan,PAK,1998,3.9195657
Pakistan,PAK,1999,7.461238
Pakistan,PAK,2000,3.9731026
Pakistan,PAK,2001,1.538074
Pakistan,PAK,2002,3.093779
Pakistan,PAK,2003,7.5829744
Pakistan,PAK,2004,11.966621
Pakistan,PAK,2005,2.6428223
Pakistan,PAK,2006,6.6595793
Pakistan,PAK,2007,6.83372
Pakistan,PAK,2008,2.8500319
Pakistan,PAK,2009,0.6226063
Pakistan,PAK,2010,0.11206865
Pakistan,PAK,2011,-0.89936256
Pakistan,PAK,2012,0.8734226
Pakistan,PAK,2013,0.4580021
Pakistan,PAK,2014,3.152454
Pakistan,PAK,2015,5.777526
Pakistan,PAK,2016,8.956599
Pakistan,PAK,2017,6.756985
Pakistan,PAK,2018,3.2350183
Pakistan,PAK,2019,-0.57694316
Pakistan,PAK,2020,-1.7431676
Pakistan,PAK,2021,11.437023
Pakistan,PAK,2022,-10.363698
Peru,PER,1966,24.42751
Peru,PER,1967,0.36597252
Peru,PER,1968,0.9779215
Peru,PER,1969,-0.63914657
Peru,PER,1970,4.5395613
Peru,PER,1971,0.86535215
Peru,PER,1972,-13.316274
Peru,PER,1973,14.872766
Peru,PER,1974,16.437304
Peru,PER,1975,5.914891
Peru,PER,1976,1.273036
Peru,PER,1977,0.12537241
Peru,PER,1978,-0.77404976
Peru,PER,1979,3.0361176
Peru,PER,1980,8.036137
Peru,PER,1981,3.003478
Peru,PER,1982,-0.7352412
Peru,PER,1983,-15.147286
Peru,PER,1984,4.8643947
Peru,PER,1985,-4.879749
Peru,PER,1986,8.009375
Peru,PER,1987,9.706842
Peru,PER,1988,-2.3825943
Peru,PER,1989,-11.071253
Peru,PER,1990,-1.0425389
Peru,PER,1991,-5.1346064
Peru,PER,1992,3.5362124
Peru,PER,1993,4.6263456
Peru,PER,1994,9.035599
Peru,PER,1995,11.651934
Peru,PER,1996,3.1592607
Peru,PER,1997,-2.4605215
Peru,PER,1998,2.74117
Peru,PER,1999,1.4128327
Peru,PER,2000,-0.17282963
Peru,PER,2001,-5.2680197
Peru,PER,2002,2.5022984
Peru,PER,2003,-3.1558335
Peru,PER,2004,14.143682
Peru,PER,2005,4.492986
Peru,PER,2006,-2.9229522
Peru,PER,2007,13.840246
Peru,PER,2008,12.859404
Peru,PER,2009,0.7290125
Peru,PER,2010,18.407106
Peru,PER,2011,11.67885
Peru,PER,2012,3.0949116
Peru,PER,2013,2.0274162
Peru,PER,2014,2.7244925
Peru,PER,2015,4.605508
Peru,PER,2016,8.03113
Peru,PER,2017,-4.0593863
Peru,PER,2018,3.959167
Peru,PER,2019,2.8579593
Peru,PER,2020,-20.069181
Peru,PER,2021,18.680275
Peru,PER,2022,10.565603
Philippines,PHL,1995,16.536415
Philippines,PHL,1996,6.7271233
Philippines,PHL,1997,11.017823
Philippines,PHL,1998,-1.0769844
Philippines,PHL,1999,-3.4900546
Philippines,PHL,2000,-0.1681447
Philippines,PHL,2001,-0.43007135
Philippines,PHL,2002,1.0108948
Philippines,PHL,2003,3.4120798
Philippines,PHL,2004,1.6614795
Philippines,PHL,2005,1.1628151
Philippines,PHL,2006,-7.764566
Philippines,PHL,2007,6.3791037
Philippines,PHL,2008,2.1460295
Philippines,PHL,2009,1.7181993
Philippines,PHL,2010,5.790353
Philippines,PHL,2011,0.47889948
Philippines,PHL,2012,3.1031132
Philippines,PHL,2013,9.240675
Philippines,PHL,2014,6.234741
Philippines,PHL,2015,10.190368
Philippines,PHL,2016,9.874046
Philippines,PHL,2017,10.317874
Philippines,PHL,2018,3.0958652
Philippines,PHL,2019,4.049468
Philippines,PHL,2020,-9.820157
Philippines,PHL,2021,5.914521
Philippines,PHL,2022,7.312548
Poland,POL,1966,1.9508958
Poland,POL,1967,2.9073954
Poland,POL,1968,7.6313496
Poland,POL,1969,6.8889976
Poland,POL,1970,5.2595973
Poland,POL,1971,3.2250166
Poland,POL,1972,5.4923415
Poland,POL,1973,1.8845677
Poland,POL,1974,3.1360865
Poland,POL,1975,7.959211
Poland,POL,1976,5.467689
Poland,POL,1977,4.1957974
Poland,POL,1978,5.0213814
Poland,POL,1979,1.526761
Poland,POL,1980,4.623258
Poland,POL,1981,-9.852707
Poland,POL,1982,1.9639492
Poland,POL,1983,0.41154623
Poland,POL,1984,4.033196
Poland,POL,1985,2.1731377
Poland,POL,1986,2.8982878
Poland,POL,1987,3.2691002
Poland,POL,1988,-1.9214392
Poland,POL,1989,-3.7380278
Poland,POL,1990,-17.649967
Poland,POL,1991,-2.1790802
Poland,POL,1992,-4.4163585
Poland,POL,1993,-0.029551983
Poland,POL,1994,-4.3787956
Poland,POL,1995,2.3224235
Poland,POL,1996,4.9767137
Poland,POL,1997,-1.0034978
Poland,POL,1998,-4.32204
Poland,POL,1999,-1.9090772
Poland,POL,2000,-6.055909
Poland,POL,2001,-0.83212256
Poland,POL,2002,-1.0758162
Poland,POL,2003,3.6146164
Poland,POL,2004,0.45928955
Poland,POL,2005,1.9692183
Poland,POL,2006,4.825306
Poland,POL,2007,-0.6002724
Poland,POL,2008,1.0834694
Poland,POL,2009,-4.3494463
Poland,POL,2010,6.2080383
Poland,POL,2011,-0.034219027
Poland,POL,2012,-4.0726066
Poland,POL,2013,0.29895306
Poland,POL,2014,-4.490942
Poland,POL,2015,0.48912764
Poland,POL,2016,4.919541
Poland,POL,2017,3.7400007
Poland,POL,2018,1.5056849
Poland,POL,2019,-4.0350556
Poland,POL,2020,-5.0715566
Poland,POL,2021,7.9413414
Poland,POL,2022,-3.8162947
Portugal,PRT,1997,4.0253997
Portugal,PRT,1998,11.008179
Portugal,PRT,1999,9.583128
Portugal,PRT,2000,-1.1690497
Portugal,PRT,2001,-1.5239358
Portugal,PRT,2002,6.182945
Portugal,PRT,2003,-5.6238117
Portugal,PRT,2004,3.9482832
Portugal,PRT,2005,4.3213964
Portugal,PRT,2006,-8.787084
Portugal,PRT,2007,0.09201765
Portugal,PRT,2008,-2.3264885
Portugal,PRT,2009,-3.5368502
Portugal,PRT,2010,-5.621809
Portugal,PRT,2011,-0.8195579
Portugal,PRT,2012,-5.2792606
Portugal,PRT,2013,-0.59376955
Portugal,PRT,2014,0.30978918
Portugal,PRT,2015,6.0189962
Portugal,PRT,2016,0.13891459
Portugal,PRT,2017,7.648027
Portugal,PRT,2018,-5.1563444
Portugal,PRT,2019,-4.113346
Portugal,PRT,2020,-15.927142
Portugal,PRT,2021,-2.0541668
Portugal,PRT,2022,3.0883431
Qatar,QAT,2006,0
Qatar,QAT,2007,0
Qatar,QAT,2008,0
Qatar,QAT,2009,0
Qatar,QAT,2010,0
Qatar,QAT,2011,0
Qatar,QAT,2012,98.637184
Qatar,QAT,2013,8.543038
Qatar,QAT,2014,8.01903
Qatar,QAT,2015,14.024889
Qatar,QAT,2016,-2.1754742
Qatar,QAT,2017,-3.170216
Qatar,QAT,2018,-0.105661154
Qatar,QAT,2019,4.207146
Qatar,QAT,2020,-13.006538
Qatar,QAT,2021,5.5095673
Qatar,QAT,2022,-2.5546193
Romania,ROU,1966,6.694591
Romania,ROU,1967,11.27075
Romania,ROU,1968,6.4123154
Romania,ROU,1969,14.609933
Romania,ROU,1970,6.1501503
Romania,ROU,1971,5.0642133
Romania,ROU,1972,3.6581635
Romania,ROU,1973,9.087551
Romania,ROU,1974,0.18359423
Romania,ROU,1975,8.999956
Romania,ROU,1976,8.828139
Romania,ROU,1977,5.6715965
Romania,ROU,1978,7.4427485
Romania,ROU,1979,1.7543674
Romania,ROU,1980,0.46175718
Romania,ROU,1981,0.20804405
Romania,ROU,1982,-0.5320132
Romania,ROU,1983,0.043320656
Romania,ROU,1984,-1.3015985
Romania,ROU,1985,-0.9064734
Romania,ROU,1986,3.0718446
Romania,ROU,1987,3.7034273
Romania,ROU,1988,0.47941208
Romania,ROU,1989,0.63078403
Romania,ROU,1990,-4.1752934
Romania,ROU,1991,-17.12973
Romania,ROU,1992,-11.222446
Romania,ROU,1993,-3.605491
Romania,ROU,1994,-6.2697706
Romania,ROU,1995,8.400143
Romania,ROU,1996,-0.9022355
Romania,ROU,1997,-8.921808
Romania,ROU,1998,-10.580444
Romania,ROU,1999,-13.627005
Romania,ROU,2000,2.5015235
Romania,ROU,2001,1.3179064
Romania,ROU,2002,3.58243
Romania,ROU,2003,2.6670814
Romania,ROU,2004,1.3508439
Romania,ROU,2005,-2.3412287
Romania,ROU,2006,3.8547993
Romania,ROU,2007,-3.8672566
Romania,ROU,2008,-3.1214416
Romania,ROU,2009,-14.493519
Romania,ROU,2010,-2.599275
Romania,ROU,2011,6.468189
Romania,ROU,2012,-3.2013059
Romania,ROU,2013,-12.471777
Romania,ROU,2014,0.22932291
Romania,ROU,2015,-0.27990937
Romania,ROU,2016,-0.5316019
Romania,ROU,2017,4.773116
Romania,ROU,2018,1.0538816
Romania,ROU,2019,-1.8019199
Romania,ROU,2020,-6.487399
Romania,ROU,2021,5.344248
Romania,ROU,2022,-6.0800314
Russia,RUS,1986,1.5787482
Russia,RUS,1987,3.0002832
Russia,RUS,1988,1.6451359
Russia,RUS,1989,0.39514303
Russia,RUS,1990,-1.5948594
Russia,RUS,1991,-1.5773952
Russia,RUS,1992,-4.2227387
Russia,RUS,1993,-7.4712753
Russia,RUS,1994,-8.988065
Russia,RUS,1995,-6.0243726
Russia,RUS,1996,-3.6367238
Russia,RUS,1997,-6.1669292
Russia,RUS,1998,-0.042390823
Russia,RUS,1999,0.50002337
Russia,RUS,2000,1.4651537
Russia,RUS,2001,1.1520028
Russia,RUS,2002,-0.048440695
Russia,RUS,2003,2.3281097
Russia,RUS,2004,0.43889284
Russia,RUS,2005,-0.1314938
Russia,RUS,2006,4.813528
Russia,RUS,2007,0.38707256
Russia,RUS,2008,0.9852648
Russia,RUS,2009,-5.9128523
Russia,RUS,2010,4.566109
Russia,RUS,2011,3.9778113
Russia,RUS,2012,0.5613804
Russia,RUS,2013,-1.7380357
Russia,RUS,2014,0.41399002
Russia,RUS,2015,-2.041769
Russia,RUS,2016,1.7167449
Russia,RUS,2017,0.5077481
Russia,RUS,2018,4.0284157
Russia,RUS,2019,-1.1133552
Russia,RUS,2020,-5.0419865
Russia,RUS,2021,9.292734
Russia,RUS,2022,-8.943516
Saudi Arabia,SAU,1966,1.3532639
Saudi Arabia,SAU,1967,1.4448047
Saudi Arabia,SAU,1968,1.552403
Saudi Arabia,SAU,1969,1.6881466
Saudi Arabia,SAU,1970,5.284202
Saudi Arabia,SAU,1971,0.15842915
Saudi Arabia,SAU,1972,7.177818
Saudi Arabia,SAU,1973,6.673765
Saudi Arabia,SAU,1974,6.09746
Saudi Arabia,SAU,1975,-20.695835
Saudi Arabia,SAU,1976,15.609777
Saudi Arabia,SAU,1977,18.090593
Saudi Arabia,SAU,1978,11.4452
Saudi Arabia,SAU,1979,21.152342
Saudi Arabia,SAU,1980,-10.051977
Saudi Arabia,SAU,1981,19.365871
Saudi Arabia,SAU,1982,10.098255
Saudi Arabia,SAU,1983,8.358955
Saudi Arabia,SAU,1984,19.61863
Saudi Arabia,SAU,1985,2.0181537
Saudi Arabia,SAU,1986,7.5267434
Saudi Arabia,SAU,1987,5.9999466
Saudi Arabia,SAU,1988,4.633248
Saudi Arabia,SAU,1989,-1.577574
Saudi Arabia,SAU,1990,8.381546
Saudi Arabia,SAU,1991,4.7520757
Saudi Arabia,SAU,1992,0.95676184
Saudi Arabia,SAU,1993,2.1485925
Saudi Arabia,SAU,1994,15.628469
Saudi Arabia,SAU,1995,-2.550447
Saudi Arabia,SAU,1996,3.4112215
Saudi Arabia,SAU,1997,1.8566728
Saudi Arabia,SAU,1998,5.236542
Saudi Arabia,SAU,1999,1.8245101
Saudi Arabia,SAU,2000,4.661119
Saudi Arabia,SAU,2001,6.551349
Saudi Arabia,SAU,2002,4.151666
Saudi Arabia,SAU,2003,5.9274554
Saudi Arabia,SAU,2004,8.492052
Saudi Arabia,SAU,2005,6.382489
Saudi Arabia,SAU,2006,4.9176574
Saudi Arabia,SAU,2007,2.3096323
Saudi Arabia,SAU,2008,9.485579
Saudi Arabia,SAU,2009,3.6023378
Saudi Arabia,SAU,2010,11.1539
Saudi Arabia,SAU,2011,4.33197
Saudi Arabia,SAU,2012,6.134033
Saudi Arabia,SAU,2013,0.62503815
Saudi Arabia,SAU,2014,7.34092
Saudi Arabia,SAU,2015,4.2607903
Saudi Arabia,SAU,2016,4.031384
Saudi Arabia,SAU,2017,0.060129166
Saudi Arabia,SAU,2018,-2.5267065
Saudi Arabia,SAU,2019,-4.144019
Saudi Arabia,SAU,2020,-2.7704775
Saudi Arabia,SAU,2021,3.2864451
Saudi Arabia,SAU,2022,6.8929315
Singapore,SGP,1993,9.276009
Singapore,SGP,1994,14.402973
Singapore,SGP,1995,4.2592764
Singapore,SGP,1996,0.91103315
Singapore,SGP,1997,5.188608
Singapore,SGP,1998,1.3855219
Singapore,SGP,1999,-1.0013878
Singapore,SGP,2000,6.937158
Singapore,SGP,2001,12.884235
Singapore,SGP,2002,-3.7019134
Singapore,SGP,2003,-5.832076
Singapore,SGP,2004,12.166441
Singapore,SGP,2005,5.4144382
Singapore,SGP,2006,10.126675
Singapore,SGP,2007,7.5259447
Singapore,SGP,2008,6.6499114
Singapore,SGP,2009,7.494271
Singapore,SGP,2010,6.164372
Singapore,SGP,2011,3.7820458
Singapore,SGP,2012,0.2090931
Singapore,SGP,2013,0.9873986
Singapore,SGP,2014,1.9313931
Singapore,SGP,2015,6.033349
Singapore,SGP,2016,5.5131316
Singapore,SGP,2017,2.5152564
Singapore,SGP,2018,0.0893116
Singapore,SGP,2019,-2.1338642
Singapore,SGP,2020,-2.0626783
Singapore,SGP,2021,-0.123649836
Singapore,SGP,2022,-3.6978602
Slovakia,SVK,1966,4.0112615
Slovakia,SVK,1967,1.4209747
Slovakia,SVK,1968,11.313224
Slovakia,SVK,1969,5.545652
Slovakia,SVK,1970,9.380984
Slovakia,SVK,1971,8.56204
Slovakia,SVK,1972,5.1712513
Slovakia,SVK,1973,4.1644573
Slovakia,SVK,1974,3.301525
Slovakia,SVK,1975,5.7786107
Slovakia,SVK,1976,3.4412265
Slovakia,SVK,1977,5.1897287
Slovakia,SVK,1978,5.4740906
Slovakia,SVK,1979,0.54819584
Slovakia,SVK,1980,-2.102226
Slovakia,SVK,1981,-1.2924254
Slovakia,SVK,1982,-1.8384397
Slovakia,SVK,1983,-0.29562116
Slovakia,SVK,1984,7.463205
Slovakia,SVK,1985,-0.17995238
Slovakia,SVK,1986,-3.5734951
Slovakia,SVK,1987,2.5977492
Slovakia,SVK,1988,0.90339184
Slovakia,SVK,1989,0.46246052
Slovakia,SVK,1990,0.6092906
Slovakia,SVK,1991,-11.399895
Slovakia,SVK,1992,-4.434359
Slovakia,SVK,1993,-5.3931236
Slovakia,SVK,1994,-5.3283873
Slovakia,SVK,1995,2.9321432
Slovakia,SVK,1996,2.4053454
Slovakia,SVK,1997,-1.7385721
Slovakia,SVK,1998,0.42005777
Slovakia,SVK,1999,-2.2656858
Slovakia,SVK,2000,-1.8933535
Slovakia,SVK,2001,2.052796
Slovakia,SVK,2002,-0.48949122
Slovakia,SVK,2003,-0.32209754
Slovakia,SVK,2004,-2.3022294
Slovakia,SVK,2005,5.1196575
Slovakia,SVK,2006,-4.4624805
Slovakia,SVK,2007,-4.157269
Slovakia,SVK,2008,2.0629883
Slovakia,SVK,2009,-8.893198
Slovakia,SVK,2010,6.5331817
Slovakia,SVK,2011,-4.96338
Slovakia,SVK,2012,-6.2346163
Slovakia,SVK,2013,1.4718056
Slovakia,SVK,2014,-9.558564
Slovakia,SVK,2015,2.7382731
Slovakia,SVK,2016,1.1951447
Slovakia,SVK,2017,7.57581
Slovakia,SVK,2018,-0.3126204
Slovakia,SVK,2019,-7.1534753
Slovakia,SVK,2020,-3.5699844
Slovakia,SVK,2021,11.196745
Slovakia,SVK,2022,-2.4440825
Slovenia,SVN,1991,-5.696678
Slovenia,SVN,1992,-2.6798904
Slovenia,SVN,1993,6.821358
Slovenia,SVN,1994,2.9327393
Slovenia,SVN,1995,7.3194027
Slovenia,SVN,1996,5.935645
Slovenia,SVN,1997,4.01597
Slovenia,SVN,1998,-1.4816165
Slovenia,SVN,1999,-1.5533209
Slovenia,SVN,2000,-2.3539782
Slovenia,SVN,2001,4.5475006
Slovenia,SVN,2002,0.5440712
Slovenia,SVN,2003,0.8181691
Slovenia,SVN,2004,2.0107985
Slovenia,SVN,2005,1.4847755
Slovenia,SVN,2006,2.4891615
Slovenia,SVN,2007,0.1085639
Slovenia,SVN,2008,6.5217137
Slovenia,SVN,2009,-11.268526
Slovenia,SVN,2010,1.4214993
Slovenia,SVN,2011,-2.3117185
Slovenia,SVN,2012,-3.234148
Slovenia,SVN,2013,-4.2834163
Slovenia,SVN,2014,-8.440775
Slovenia,SVN,2015,0.31387806
Slovenia,SVN,2016,7.0070624
Slovenia,SVN,2017,2.1621108
Slovenia,SVN,2018,0.8831024
Slovenia,SVN,2019,-4.037446
Slovenia,SVN,2020,-10.546541
Slovenia,SVN,2021,2.768147
Slovenia,SVN,2022,1.7527342
South Africa,ZAF,1966,0.6222248
South Africa,ZAF,1967,4.1410327
South Africa,ZAF,1968,5.540347
South Africa,ZAF,1969,2.965939
South Africa,ZAF,1970,4.5012236
South Africa,ZAF,1971,7.662773
South Africa,ZAF,1972,2.8362632
South Africa,ZAF,1973,7.5292945
South Africa,ZAF,1974,2.8015375
South Africa,ZAF,1975,6.659949
South Africa,ZAF,1976,3.9918065
South Africa,ZAF,1977,2.4398446
South Africa,ZAF,1978,-0.96307397
South Africa,ZAF,1979,3.6782265
South Africa,ZAF,1980,6.8496943
South Africa,ZAF,1981,16.192627
South Africa,ZAF,1982,7.8540683
South Africa,ZAF,1983,1.4872074
South Africa,ZAF,1984,7.953429
South Africa,ZAF,1985,1.6880631
South Africa,ZAF,1986,0.4783392
South Africa,ZAF,1987,2.4666429
South Africa,ZAF,1988,8.54876
South Africa,ZAF,1989,-4.6956778
South Africa,ZAF,1990,4.8781514
South Africa,ZAF,1991,-1.2228012
South Africa,ZAF,1992,0.80899
South Africa,ZAF,1993,0.5789399
South Africa,ZAF,1994,3.4232497
South Africa,ZAF,1995,4.3584466
South Africa,ZAF,1996,1.695168
South Africa,ZAF,1997,1.8821001
South Africa,ZAF,1998,-1.9613445
South Africa,ZAF,1999,3.9569616
South Africa,ZAF,2000,-0.07725954
South Africa,ZAF,2001,0.9811163
South Africa,ZAF,2002,-3.0670226
South Africa,ZAF,2003,8.839512
South Africa,ZAF,2004,9.251965
South Africa,ZAF,2005,-5.1162186
South Africa,ZAF,2006,2.0544648
South Africa,ZAF,2007,2.4939775
South Africa,ZAF,2008,7.4028015
South Africa,ZAF,2009,-0.42137504
South Africa,ZAF,2010,0.64035654
South Africa,ZAF,2011,-1.5300572
South Africa,ZAF,2012,-1.1923373
South Africa,ZAF,2013,0.19680262
South Africa,ZAF,2014,0.8011222
South Africa,ZAF,2015,-2.261442
South Africa,ZAF,2016,3.8572788
South Africa,ZAF,2017,-0.9805143
South Africa,ZAF,2018,-3.5182595
South Africa,ZAF,2019,4.3379664
South Africa,ZAF,2020,-6.417966
South Africa,ZAF,2021,-0.9736359
South Africa,ZAF,2022,-3.7214696
South America,,1966,6.029725
South America,,1967,3.4100533
South America,,1968,6.8489313
South America,,1969,4.263866
South America,,1970,3.4532428
South America,,1971,5.728543
South America,,1972,6.0507298
South America,,1973,9.594191
South America,,1974,6.166494
South America,,1975,0.20302534
South America,,1976,6.433189
South America,,1977,5.287838
South America,,1978,4.429841
South America,,1979,6.4781427
South America,,1980,1.8852592
South America,,1981,-0.77829957
South America,,1982,1.0493159
South America,,1983,-1.8635333
South America,,1984,1.039505
South America,,1985,2.2068143
South America,,1986,6.076014
South America,,1987,2.5821805
South America,,1988,3.1479359
South America,,1989,1.3588071
South America,,1990,-0.71026087
South America,,1991,1.4956832
South America,,1992,4.8888803
South America,,1993,2.462709
South America,,1994,6.301248
South America,,1995,5.7932496
South America,,1996,4.3697596
South America,,1997,5.562222
South America,,1998,4.3489575
South America,,1999,0.46151876
South America,,2000,1.7019153
South America,,2001,0.6918192
South America,,2002,-0.46989918
South America,,2003,-0.26162267
South America,,2004,7.0366025
South America,,2005,2.1556258
South America,,2006,4.254389
South America,,2007,5.812466
South America,,2008,2.7344823
South America,,2009,-3.171587
South America,,2010,7.60026
South America,,2011,3.4546614
South America,,2012,6.2337995
South America,,2013,4.2012215
South America,,2014,1.7455459
South America,,2015,-1.5384495
South America,,2016,-3.0899167
South America,,2017,-0.22804737
South America,,2018,-3.8348854
South America,,2019,-3.4009933
South America,,2020,-11.058551
South America,,2021,14.126682
South America,,2022,1.251173
South Korea,KOR,1987,6.918311
South Korea,KOR,1988,14.365065
South Korea,KOR,1989,6.9630623
South Korea,KOR,1990,12.897563
South Korea,KOR,1991,14.787912
South Korea,KOR,1992,14.932072
